         7433371 function calls (7304118 primitive calls) in 5.823 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      200    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\lib\_function_base_impl.py:5640(_append_dispatcher)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\range.py:1148(take)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\format.py:494(is_truncated_horizontally)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\sorting.py:644(get_group_index_sorter)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:588(prepare_auth)
        1    0.000    0.000    0.000    0.000 {built-in method _collections._count_elements}
      200    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:1900(_ravel_dispatcher)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:392(cached)
       10    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:1034(check_header_validity)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\locale.py:593(getlocale)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\poolmanager.py:267(clear)
      192    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\arrays\datetimes.py:2570(_validate_tz_from_dtype)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\api.py:106(_get_distinct_objs)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\linalg\lapack.py:906(get_lapack_funcs)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\linalg\_misc.py:181(_datacopied)
      205    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:2014(_nonzero_dispatcher)
        6    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:773(_view)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\adapters.py:90(_urllib3_request_context)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\weatherapi\rest.py:55(__init__)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:494(prepare_body)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\sessions.py:159(resolve_redirects)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\response.py:118(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:567(_get_cached)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:837(__init__)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\threadpoolctl.py:186(set_additional_attributes)
       46    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\threading.py:267(__exit__)
       46    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\structures.py:51(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\encodings\__init__.py:71(search_function)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\kneed\knee_locator.py:403(elbow)
       12    0.000    0.000    0.000    0.000 <frozen _collections_abc>:778(__contains__)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\api.py:265(_find_common_index_dtype)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:1018(get_auth_from_url)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\connectionpool.py:1145(_normalize_host)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:1250(copy)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\retry.py:202(__init__)
       96    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\arrays\datetimes.py:2514(_validate_dt64_dtype)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\typing.py:1287(__instancecheck__)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\response.py:1151(_handle_chunk)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:660(requote_uri)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:412(_close_conn)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\heapq.py:523(nlargest)
       32    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\util.py:19(to_str)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1076(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1599(_get_spec)
        4    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
       38    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:1765(_get_names)
       35    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:119(<listcomp>)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\managers.py:935(_verify_integrity)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:7717(<listcomp>)
       18    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\url.py:330(_idna_encode)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\scipy\linalg\blas.py:326(_get_funcs)
      155    0.000    0.000    0.000    0.000 <frozen _collections_abc>:409(__subclasshook__)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\message.py:243(get_payload)
      9/6    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:434(_get_literal_prefix)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        6    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\connection.py:163(host)
       10    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:1798(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\socket.py:679(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\glob.py:31(iglob)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\_collections.py:141(clear)
       66    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:247(match)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:630(prepare_hooks)
       46    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\queue.py:248(_qsize)
       17    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:214(_compile_charset)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:484(urlunparse)
       31    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\generic.py:6277(<genexpr>)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:2472(_any_dispatcher)
       20    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:1045(_validate_header_part)
       96    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\dtypes.py:804(tz)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\api.py:102(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:882(__init__)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:85(path_url)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\_collections.py:82(__init__)
       38    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\message.py:506(set_raw)
       10    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\frame.py:4623(_clear_item_cache)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\connection.py:93(_set_socket_options)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\weatherapi\configuration.py:190(logger_format)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\api.py:277(<listcomp>)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\_core\fromnumeric.py:2958(_ptp_dispatcher)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\lib\_function_base_impl.py:1501(_interp_dispatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\fnmatch.py:74(translate)
      106    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\lib\_function_base_impl.py:5452(_insert_dispatcher)
       16    0.000    0.000    0.000    0.000 <frozen _collections_abc>:790(items)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\copyreg.py:113(_slotnames)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\cast.py:1518(construct_1d_arraylike_from_scalar)
       10    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\concat.py:167(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1467(debug)
       22    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\queue.py:254(_get)
        6    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\sessions.py:84(<listcomp>)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\typing.py:1546(__subclasscheck__)
       31    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\reshape\concat.py:754(<genexpr>)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:207(register_hook)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\format.py:531(_initialize_formatters)
        8    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\timeout.py:109(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\lib\_function_base_impl.py:1365(_diff_dispatcher)
       14    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\connection.py:404(<genexpr>)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\format.py:498(is_truncated_vertically)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\socket.py:768(close)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:71(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\threading.py:236(__init__)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:774(get_proxy)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:572(prepare_content_length)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\base.py:675(empty)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\algorithms.py:106(_ensure_data)
        6    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:222(__init__)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\url.py:263(_remove_path_dot_segments)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:539(get_encoding_from_headers)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\locale.py:479(_parse_localename)
        6    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
        8    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:623(_safe_read)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:909(text)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\groupby\grouper.py:527(__init__)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\cookies.py:542(merge_cookies)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\range.py:483(_view)
       71    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\frame.py:1030(axes)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\encodings\idna.py:147(encode)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:576(__init__)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\reshape\concat.py:494(_clean_keys_and_objs)
       62    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\structures.py:58(<genexpr>)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\concat.py:202(_maybe_reindex_columns_na_proxy)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\formats\format.py:612(_adjust_max_rows)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\connectionpool.py:346(_get_timeout)
        6    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\cookies.py:534(<listcomp>)
       10    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\arrays\datetimelike.py:390(_get_getitem_freq)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:816(quote)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
        6    0.000    0.000    0.000    0.000 {function HTTPResponse.close at 0x000002345B48B420}
        8    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\message.py:29(_splitparam)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\timeout.py:245(read_timeout)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\feedparser.py:53(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:384(_mk_bitmap)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\io\common.py:148(__enter__)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\timeout.py:172(from_float)
      100    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\numpy\lib\_type_check_impl.py:171(_is_type_dispatcher)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\request.py:191(body_to_chunks)
        6    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\collections\__init__.py:463(_asdict)
       12    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\cookiejar.py:1227(deepvalues)
        6    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\contextlib.py:344(__exit__)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\compat\numpy\function.py:159(validate_argsort_with_ascending)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\url.py:100(__new__)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\algorithms.py:280(_check_object_for_strings)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\reshape\concat.py:751(<listcomp>)
       44    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\dtypes\inference.py:373(is_sequence)
       22    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\queue.py:251(_put)
        2    0.000    0.000    0.000    0.000 {method 'setsockopt' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\weakref.py:568(__init__)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\threadpoolctl.py:214(_get_threading_layer)
       28    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:284(tell)
        8    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\cookiejar.py:884(__init__)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\response.py:499(_flush_decoder)
       10    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\structures.py:57(__iter__)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:383(_check_close)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1734(isEnabledFor)
        8    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:228(_acquireLock)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\response.py:685(_init_length)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\threadpoolctl.py:226(_get_architecture)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:778(spec_from_file_location)
        6    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\timeout.py:126(resolve_default_timeout)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\sessions.py:799(mount)
        4    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\timeout.py:188(clone)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:82(opengroup)
        9    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:444(_uniq)
       30    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:158(__len__)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\ML\oop_t\flightoop2.py:132(chunk_locations)
        6    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\hooks.py:15(default_hooks)
        1    0.000    0.000    0.000    0.000 <frozen ntpath>:577(abspath)
        6    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\range.py:553(equals)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\sessions.py:107(get_redirect_target)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\_distutils_hack\__init__.py:89(find_spec)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\feedparser.py:70(close)
       40    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\_collections.py:289(__iter__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:125(release)
       66    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\base.py:448(size)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\base.py:1697(_validate_names)
       28    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\connection.py:357(<genexpr>)
        6    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:465(_get_charset_prefix)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:912(createLock)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:78(_check_methods)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\locale.py:396(normalize)
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\internals\concat.py:303(<listcomp>)
        4    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:258(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\feedparser.py:122(pushlines)
       44    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       46    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\groupby\groupby.py:1129(__iter__)
       52    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\client.py:429(flush)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\multiprocessing\context.py:41(cpu_count)
        2    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
        5    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:307(_class_escape)
       21    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:109(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:892(quote_from_bytes)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\encodings\idna.py:300(getregentry)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:334(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:568(isstring)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\_collections.py:100(__setitem__)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:495(urlunsplit)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\http\cookiejar.py:1734(clear_expired_cookies)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:100(acquire)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:1447(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_parser.py:367(_escape)
        4    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\email\message.py:150(__init__)
       36    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:244(_verbose_message)
        5    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\pandas\core\indexes\extension.py:67(fget)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\urllib\parse.py:405(_splitnetloc)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\utils.py:135(super_len)
       41    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\sessions.py:781(get_adapter)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
       16    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\urllib3\util\retry.py:242(<genexpr>)
        5    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\socket.py:730(readable)
        1    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\logging\__init__.py:435(validate)
        2    0.000    0.000    0.000    0.000 D:\mini project\FPO\FINAL\env\Lib\site-packages\requests\models.py:769(is_redirect)
        2    0.000    0.000    0.000    0.000 C:\Users\hp\AppData\Local\Programs\Python\Python311\Lib\re\_compiler.py:386(<listcomp>)
